lot,wafer,step,tool_id,cd_nm,overlay_nm,film_A,defect_count,defect_density
lot_001,wafer_01,gate_etch,ETCH-G01,44.30647158631794,1.8447369617648701,510.44805568231135,12,0.12547452284328478
lot_001,wafer_01,contact_etch,ETCH-C01,46.701999180225975,1.3869930360829918,506.86791838483674,7,0.057009546434989726
lot_001,wafer_01,m1_litho,LITHO-M1,43.3751019885517,2.4317828915196418,498.5600852303222,10,0.1016464674529817
lot_001,wafer_01,m1_etch,ETCH-M1,47.143387430818485,2.474672373112553,503.21595257849117,12,0.11539080554320977
lot_001,wafer_01,cmp,CMP-01,47.66575838385389,1.6710155223352108,507.931154861056,11,0.11130846739319487
lot_001,wafer_02,gate_etch,ETCH-G01,45.91604524936581,2.4284640405054465,507.2512313021174,7,0.0767414631649795
lot_001,wafer_02,contact_etch,ETCH-C01,45.35334811216217,2.5236883611994294,532.6822645030394,9,0.09326962174127601
lot_001,wafer_02,m1_litho,LITHO-M1,45.42773454192878,2.2569596657320394,519.2183753026176,9,0.07587905222748235
lot_001,wafer_02,m1_etch,ETCH-M1,44.07317234329646,2.586539655436651,517.0200162817841,15,0.1476919363299982
lot_001,wafer_02,cmp,CMP-01,46.08242049480925,2.235684540628548,521.4833086178103,9,0.0823665819208028
lot_001,wafer_03,gate_etch,ETCH-G01,48.409257039298446,2.7173564734254523,492.3981577045039,4,0.040524892440310295
lot_001,wafer_03,contact_etch,ETCH-C01,45.5171624257442,1.4128134811780066,513.3131339243175,10,0.09279543904139488
lot_001,wafer_03,m1_litho,LITHO-M1,46.87920097443392,2.1161604262500067,512.7725712856743,3,0.026281914356330288
lot_001,wafer_03,m1_etch,ETCH-M1,46.74808319111382,2.4964559258724583,514.833798923903,22,0.22428797060835076
lot_001,wafer_03,cmp,CMP-01,47.55745448037085,2.2332964905097907,514.2697076228787,8,0.09132328000389445
lot_001,wafer_04,gate_etch,ETCH-G01,45.34233319467243,1.0536006439775845,504.8784444946715,10,0.10318157757805041
