lot,wafer,site,x,y,radius,vtn_mV,vtp_mV,idsat_uA,ioff_nA,rc_ohm,rs_ohm,rosc_MHz
lot_001,wafer_01,S00,0.0,0.0,0.05,290.86063072787744,-318.2533822793155,637.6732936587637,1.205259946580466,20.92746120210095,15.198496511232998,1986.5673413654192
lot_001,wafer_01,S01,0.45,0.0,0.45,301.0675637172237,-297.69183516210876,559.3602180594979,1.1499830943964566,21.741726174540105,14.662481034020058,1998.7377336396003
lot_001,wafer_01,S02,0.22500000000000006,0.3897114317029974,0.45,325.3623538796576,-308.7937076258506,604.5960253154359,0.9873671936431251,20.005055071027204,15.503479617950484,2006.8849279125648
lot_001,wafer_01,S03,-0.2249999999999999,0.38971143170299744,0.45,311.7312449779245,-299.36697562453304,607.7605730355705,1.2586398515292483,20.706645511723828,13.999356872408855,2027.714034042143
lot_001,wafer_01,S04,-0.45,5.5109105961630896e-17,0.45,305.57434001569317,-293.8763321066308,603.2861863343666,0.8831172470068601,19.55703454933964,16.751830781450842,1929.5424420068664
lot_001,wafer_01,S05,-0.2250000000000002,-0.3897114317029973,0.45,307.86268159178144,-290.3463883701461,653.8702955293618,0.9458818694807885,18.78781143617274,13.486349413587787,1988.9584468520604
lot_001,wafer_01,S06,0.22500000000000006,-0.3897114317029974,0.45,309.16786648948454,-311.16622111969843,633.8530899429159,1.0291353302784223,21.81738354047166,15.389486174706258,2008.7929075244926
lot_001,wafer_01,S07,0.692820323027551,0.39999999999999997,0.8,294.57709495776095,-303.84444230346077,619.5318039614053,0.8383580408022615,21.776346990719485,14.561249373876331,1993.9801980584134
lot_001,wafer_01,S08,4.898587196589413e-17,0.8,0.8,299.23654171980155,-280.23316997878624,641.6726850527807,1.3795950611026888,20.04606409034765,15.072561032960733,2028.6625521583567
lot_001,wafer_01,S09,-0.6928203230275508,0.4000000000000003,0.8,300.3616642651401,-282.0067033112738,626.3982451215704,0.8522810020863862,18.911703271683994,12.78766571364404,1969.4507673468465
lot_001,wafer_01,S10,-0.6928203230275511,-0.3999999999999998,0.8,301.79238048014383,-306.2364627093984,599.5008858910666,0.8753455195600582,20.202588914125716,14.378319708253187,1994.5344067279736
lot_001,wafer_01,S11,-1.4695761589768238e-16,-0.8,0.8,308.3633562691382,-301.63860921899266,600.0238417279368,1.2287361720301708,21.159240365285356,17.216763681461984,1993.9252875935404
lot_001,wafer_01,S12,0.6928203230275511,-0.39999999999999974,0.8,301.46253505042466,-295.38461016114314,628.661888823442,1.1025297258456803,20.01092057412656,18.18126527412917,2033.2372796435384
lot_001,wafer_02,S00,0.0,0.0,0.05,298.19164489182975,-310.49306776031744,605.8612024960861,1.4773354937478593,24.56846062712488,16.382240856680507,1962.0272362765068
lot_001,wafer_02,S01,0.45,0.0,0.45,292.32369833998746,-317.25062193991283,628.53149801056,0.9088355353692517,18.954951943256013,15.8815748964013,1973.901888788524
lot_001,wafer_02,S02,0.22500000000000006,0.3897114317029974,0.45,296.5570990277141,-311.14811801800033,602.5734250682626,0.7381048402063992,19.30322359205979,13.944662468191805,2001.1745104968215
lot_001,wafer_02,S03,-0.2249999999999999,0.38971143170299744,0.45,300.6810406953215,-304.61133630257297,646.1716413349395,0.9489976291736415,20.245138121355396,13.092838815297869,2049.7906547013818
lot_001,wafer_02,S04,-0.45,5.5109105961630896e-17,0.45,287.5790180440733,-297.6653069808148,615.8938893720854,0.7560863699907613,20.84779135843753,15.194679505644057,1997.2906046204812
lot_001,wafer_02,S05,-0.2250000000000002,-0.3897114317029973,0.45,295.2946173428284,-293.1273228649966,622.9190233420617,1.0053905626647446,15.369153760690743,14.304351239437045,2044.8637768694769
lot_001,wafer_02,S06,0.22500000000000006,-0.3897114317029974,0.45,302.18434291039495,-298.17575970258395,597.5449094015935,0.9785787989925034,19.85407996622441,14.949938905561131,1998.8603868187624
lot_001,wafer_02,S07,0.692820323027551,0.39999999999999997,0.8,295.72359792054317,-305.6678739742139,583.1860173231083,0.816395683632952,20.952912947886258,14.558300189054542,1972.3948926148428
lot_001,wafer_02,S08,4.898587196589413e-17,0.8,0.8,307.2591516342065,-293.97095456959926,621.2474164346007,1.1491980534814232,20.84151519785442,15.792248276520855,2006.1518850811055
lot_001,wafer_02,S09,-0.6928203230275508,0.4000000000000003,0.8,290.2680479928867,-310.54250318690885,587.0683454677574,0.9300516391050883,17.656940399769283,13.465473877026497,1983.2260856674511
lot_001,wafer_02,S10,-0.6928203230275511,-0.3999999999999998,0.8,310.44886800313213,-293.7735400094801,631.5251145430566,1.0904247327444851,18.803926918825915,15.856481237801118,1961.7881920332507
lot_001,wafer_02,S11,-1.4695761589768238e-16,-0.8,0.8,303.60261672792825,-299.53685288880695,606.4612874981522,0.968514295636433,22.375004927729563,15.462078359794523,1908.4654344461092
lot_001,wafer_02,S12,0.6928203230275511,-0.39999999999999974,0.8,296.286022193748,-292.1705242705317,635.1438805125457,1.0227609045954784,20.540384805767218,13.893249391288277,2006.2794573425888
lot_001,wafer_03,S00,0.0,0.0,0.05,285.9070235586463,-265.58201813940707,616.2276890032422,0.742288431924139,22.82010399257014,16.325443106153948,1998.3222298481337
lot_001,wafer_03,S01,0.45,0.0,0.45,307.4470639644059,-291.13778076230665,610.3136234376179,1.1650683990594775,21.426942411961846,14.69188653505755,2042.1506872253435
lot_001,wafer_03,S02,0.22500000000000006,0.3897114317029974,0.45,299.8069015972608,-320.84099531203077,617.2443828109839,0.9804070293503633,19.763739412791693,12.806534705964555,1988.560846256426
lot_001,wafer_03,S03,-0.2249999999999999,0.38971143170299744,0.45,296.3686076813632,-297.108637050825,644.6672565114501,0.46965193712508957,20.401343799182296,13.114885376016646,2044.0179642765581
lot_001,wafer_03,S04,-0.45,5.5109105961630896e-17,0.45,293.37322540109506,-284.85147013143796,619.790276160019,0.8430891145820905,16.93827767390639,15.335752565444677,2061.7692944224355
lot_001,wafer_03,S05,-0.2250000000000002,-0.3897114317029973,0.45,315.9496509677014,-295.1203876866949,636.5134972578588,0.47604882732321074,18.661708396498202,12.991756258650865,2007.2266947842747
lot_001,wafer_03,S06,0.22500000000000006,-0.3897114317029974,0.45,295.5804037029865,-317.4632839724886,608.7702795633793,1.2513612868339297,22.702649344760665,15.898119751838335,1968.8213723470758
lot_001,wafer_03,S07,0.692820323027551,0.39999999999999997,0.8,288.9841833255717,-305.0428731483459,661.9931896058465,1.3028021195147321,20.322896120965265,15.215053021451606,1960.115737777065
lot_001,wafer_03,S08,4.898587196589413e-17,0.8,0.8,294.67405165604214,-299.1735254880514,603.0038072548929,0.8268346781067144,21.49525073510877,13.297613747356166,2030.8354013391315
lot_001,wafer_03,S09,-0.6928203230275508,0.4000000000000003,0.8,311.95384459051763,-287.55864543333496,617.5197493497774,0.8629230866890573,21.118820318044314,17.012309948500423,2003.306333788704
lot_001,wafer_03,S10,-0.6928203230275511,-0.3999999999999998,0.8,324.408251303337,-287.4712173244181,616.5985236078011,0.8425465725222965,17.40424527026033,14.61049124892835,2015.5582392350243
lot_001,wafer_03,S11,-1.4695761589768238e-16,-0.8,0.8,292.6841521820446,-288.39644199910884,627.4807072597833,0.9239018783856369,19.38680695798599,14.483896004728148,1980.7874940479583
lot_001,wafer_03,S12,0.6928203230275511,-0.39999999999999974,0.8,311.5887951509923,-299.213941603065,630.2047912145704,1.1673581426231814,17.405528996476107,13.307683901334586,2021.2256740131636
lot_001,wafer_04,S00,0.0,0.0,0.05,293.3325465110737,-289.2478630186898,634.3636579492801,0.8658713560655038,20.7948546391611,15.761603441785299,2016.1799908431879
lot_001,wafer_04,S01,0.45,0.0,0.45,291.23389768291054,-293.21732570107605,616.5713308087038,0.9620021651120688,20.828722879426902,14.87826375121366,2012.971823847598
lot_001,wafer_04,S02,0.22500000000000006,0.3897114317029974,0.45,304.3778261911448,-302.8228190131587,607.387992989236,0.9932437067384537,23.16045887687067,16.50360468315346,2021.6546672022737
lot_001,wafer_04,S03,-0.2249999999999999,0.38971143170299744,0.45,301.2635620589525,-290.355203331269,613.610778409505,1.141520870081866,19.78855547502591,15.478407978206162,1968.123306473093
lot_001,wafer_04,S04,-0.45,5.5109105961630896e-17,0.45,304.3752351998979,-292.3458722583696,633.7959264012841,0.7366437843136626,18.090551028033865,17.47567524810649,2041.2563009676796
lot_001,wafer_04,S05,-0.2250000000000002,-0.3897114317029973,0.45,300.6309580960045,-306.08679000616786,600.8554141929762,0.7274278526018283,19.675290838253037,15.139978341255048,1952.7451536808906
lot_001,wafer_04,S06,0.22500000000000006,-0.3897114317029974,0.45,304.7094104897601,-318.62910334728565,619.8190902143019,0.9285273698179741,21.841089580367708,15.918769621548154,1985.4860730193354
lot_001,wafer_04,S07,0.692820323027551,0.39999999999999997,0.8,298.0554674726155,-287.7520108792608,647.5202994031217,0.8721331354393089,21.855566788859765,16.449956090471108,2024.209217984219
lot_001,wafer_04,S08,4.898587196589413e-17,0.8,0.8,289.52597940962596,-307.7074869618571,629.9428627967509,1.225156888245531,18.59118386707543,15.817259691560631,1946.9619961613912
lot_001,wafer_04,S09,-0.6928203230275508,0.4000000000000003,0.8,304.09128743758276,-311.8528904797619,629.5325500265458,1.1526230145443452,21.405574232508194,17.014715709820504,2030.2697165049053
lot_001,wafer_04,S10,-0.6928203230275511,-0.3999999999999998,0.8,315.3498154028635,-310.30381635592005,613.6521184802829,1.0622801154410582,19.769735200159335,11.860923513934255,1975.8186832775384
lot_001,wafer_04,S11,-1.4695761589768238e-16,-0.8,0.8,279.8771877739279,-274.5426801409477,623.5626340438223,0.7008565021564247,18.967928586694253,13.941525484724163,1959.573837938275
lot_001,wafer_04,S12,0.6928203230275511,-0.39999999999999974,0.8,313.2209339951264,-305.7871569698068,613.1986104287606,1.1509201729032772,20.694609230086705,18.576756521315076,1986.4910587065165
lot_001,wafer_05,S00,0.0,0.0,0.05,312.52013585819316,-287.45111264042885,621.2947546428935,0.6779458435786138,18.926410582754094,14.205601648129667,1938.1384667573743
lot_001,wafer_05,S01,0.45,0.0,0.45,311.3829517938749,-301.7543055364408,577.9243977788497,1.216444978531487,23.32860777227324,15.82953222219212,1974.6714610876952
lot_001,wafer_05,S02,0.22500000000000006,0.3897114317029974,0.45,299.48267691391175,-290.756609773117,616.2326651678998,0.7627591589759258,21.65556587918332,14.382229375310466,1979.9784708176055
lot_001,wafer_05,S03,-0.2249999999999999,0.38971143170299744,0.45,301.2907244173411,-290.86402910379815,618.9109622010301,0.8769395540548641,22.4909807078973,15.043362868620967,1986.5374701471987
lot_001,wafer_05,S04,-0.45,5.5109105961630896e-17,0.45,310.9140917110682,-302.1386973814128,600.4734532602159,0.9562415560295755,17.5848438299773,17.39819410783871,2021.540477929923
lot_001,wafer_05,S05,-0.2250000000000002,-0.3897114317029973,0.45,314.14249496680554,-312.6796318799963,618.0082529915675,1.0243142557040508,19.393184989063254,15.503760368615474,1997.709722605293
lot_001,wafer_05,S06,0.22500000000000006,-0.3897114317029974,0.45,308.53389412997177,-306.14376436575066,611.1604088740863,1.0919934394374078,18.170014491956998,15.77869743690185,2017.3196904568379
lot_001,wafer_05,S07,0.692820323027551,0.39999999999999997,0.8,295.12165808812875,-276.42662260834453,611.3232278866183,0.9002936258564463,20.887956692865988,14.88300157289915,2083.8830007313863
lot_001,wafer_05,S08,4.898587196589413e-17,0.8,0.8,277.3186523519169,-296.6736016783023,620.4429199675154,0.7624589543832819,20.82831206547262,15.852126519098768,1995.1193952183462
lot_001,wafer_05,S09,-0.6928203230275508,0.4000000000000003,0.8,290.2514673201587,-284.8622621799491,680.0881854728567,0.5893518833518466,22.492073291518906,15.015054087358576,1996.6389786388024
lot_001,wafer_05,S10,-0.6928203230275511,-0.3999999999999998,0.8,296.6158192764797,-289.5454663627248,630.3484767289799,0.8597063388698524,19.351613830788665,15.809928280512992,2061.5682553639313
lot_001,wafer_05,S11,-1.4695761589768238e-16,-0.8,0.8,319.5928661986644,-280.99426160997456,600.7628178612791,0.8025967552297153,21.852569557791885,15.819814832018787,2023.8878666879336
lot_001,wafer_05,S12,0.6928203230275511,-0.39999999999999974,0.8,304.26957562589735,-294.4372505506769,599.0966206425227,0.9804183562672855,20.001553397064527,15.448163769859315,2002.737620159568
lot_001,wafer_06,S00,0.0,0.0,0.05,284.5346628517368,-291.8296731296937,625.4651978345644,1.2010701928976788,18.429656332463598,16.11611090057811,2027.3265686508648
lot_001,wafer_06,S01,0.45,0.0,0.45,304.5603498434068,-305.34599846816053,652.8646303259039,0.7908999621474959,19.998887902863792,14.305613614977787,1989.529516729335
lot_001,wafer_06,S02,0.22500000000000006,0.3897114317029974,0.45,303.5512972808424,-298.54207937069896,612.5433820012881,1.0480656757096491,21.87005628360421,15.560099734851729,1972.089171669143
lot_001,wafer_06,S03,-0.2249999999999999,0.38971143170299744,0.45,293.6572270469232,-299.9973430231976,604.6471481631464,1.2871798939230152,18.215505611049522,14.184830761163083,2026.6103383719535
lot_001,wafer_06,S04,-0.45,5.5109105961630896e-17,0.45,293.72212029104645,-308.194921891018,633.5603980131358,0.9168475962429019,20.059740228587646,12.795683624503082,2007.4974223965426
lot_001,wafer_06,S05,-0.2250000000000002,-0.3897114317029973,0.45,293.6744519804127,-290.9203664513606,627.6234173301092,0.8825298643062056,18.257937973084033,15.156922308140873,2015.4718927837962
lot_001,wafer_06,S06,0.22500000000000006,-0.3897114317029974,0.45,285.98637606290254,-291.67756878084896,611.3022971806814,1.0976217914065791,20.95864929974079,17.638144242963776,1994.0817346771933
lot_001,wafer_06,S07,0.692820323027551,0.39999999999999997,0.8,307.2699004315703,-317.35456288645616,631.6241838385041,1.037819567788779,20.91665884581775,16.777010813217572,2012.1935471886507
lot_001,wafer_06,S08,4.898587196589413e-17,0.8,0.8,302.25197883303326,-307.3337048425034,635.614642312598,0.9270750075053831,21.820894637535876,14.545437926833598,1915.4469088743308
lot_001,wafer_06,S09,-0.6928203230275508,0.4000000000000003,0.8,292.137456964964,-277.1261921326072,612.8072660381644,1.468626984652115,20.850730468442354,13.394653272190393,2000.856118214665
lot_001,wafer_06,S10,-0.6928203230275511,-0.3999999999999998,0.8,290.93121446596064,-289.41479868752157,594.5248396944521,0.8453366917353232,19.269317449351444,17.503997139573656,2010.4439760168755
lot_001,wafer_06,S11,-1.4695761589768238e-16,-0.8,0.8,309.27827387227495,-307.6409924741252,588.2668964234128,1.0197697216698423,18.778781295530997,14.631446087785838,2063.3831222895333
lot_001,wafer_06,S12,0.6928203230275511,-0.39999999999999974,0.8,305.717792718838,-280.9936827004162,595.3749527933956,0.6780017152336741,18.55917718932859,14.50429523354813,2022.9925684227376
lot_001,wafer_07,S00,0.0,0.0,0.05,296.90265823319305,-295.73088997375703,562.4651481455235,0.8431818115635413,16.19664558507955,15.390570972382196,2010.0344760634903
lot_001,wafer_07,S01,0.45,0.0,0.45,278.18880632015555,-291.53934252838667,594.9127164741432,0.9664597910698961,17.001977652738045,15.665029633468476,2058.976094927392
